id,word_cz,polarity
47186,vypilovat,1
47187,zkultivovat,1
47189,pročištěný,1
47190,vytříbený,1
47194,distingovaný,1
47196,vybroušený,1
47199,zdokonalení,1
47200,kultivovanost,1
47242,polepšit se,1
47243,osvěžit,1
47251,osvěžující,1
47273,nechtít,-1
47275,odepřít,-1
47279,odpad,-1
47282,vyvrácení,-1
47285,nesprávnost,-1
47286,popřít,-1
47289,královsky,1
47291,královském,1
47365,upadat,-1
47373,regresivní,-1
47374,zpátečnický,-1
47392,politování,-1
47395,lítostivý,-1
47398,politováním,-1
47402,politováníhodně,-1
47408,vyléčit,1
47414,užívání,1
47423,ozdravení,1
47445,nepřijmout,-1
47453,odmítat,-1
47463,jásat,1
47469,jásání,1
47471,upadnout,-1
47476,recidivu,-1
47478,recidiva,-1
47480,zhoršení,-1
47516,relaxovat,1
47520,pohodový,1
47521,nenucený,1
47525,obměkčit,1
47530,neúnavný,-1
47532,neochabující,-1
47537,neúnavně,-1
47541,relevantní,1
47551,spolehlivě,1
47574,podpůrný,-1
47576,odlehčovací,1
47581,ulevit,1
47592,radovat se,1
47605,přitažlivost,1
47610,neochota,-1
47611,nechuť,-1
47612,zdráhání,-1
47618,zdráhavě,-1
47638,nevšední,1
47640,nevšedně,1
47641,náprava,1
47646,nápravě,1
47659,evokující,1
47660,nostalgický,1
47666,výčitky,-1
47667,svědomí,-1
47670,viny,-1
47675,litující,-1
47678,provinile,-1
47680,lítostí,-1
47682,nelítostný,-1
47686,neustále,-1
47690,odměňovat,1
47701,opětovné,1
47702,započetí,1
47714,zřeknout se,-1
47720,proslulost,1
47721,sláva,1
47726,věhlas,1
47729,renomovaný,1
47730,věhlasný,1
47731,zřeknutí se,-1
47735,sebezapření,-1
47736,odříkaní,-1
47759,spravit,1
47766,zachovalost,1
47770,dobrém,1
47776,navštěvované,1
47780,odškodnění,1
47789,odvděčit se,1
47791,zahnat,-1
47799,lítost,-1
47801,kajícnost,1
47803,monotónní,-1
47821,odsouzeníhodný,-1
47832,utlačovat,-1
47833,utiskovat,-1
47840,represe,-1
47841,utlačování,-1
47842,utiskování,-1
47843,útisk,-1
47844,útlak,-1
47846,represivní,-1
47847,donucovací,-1
47850,vyčinit,-1
47852,napomenutí,-1
47853,pokárání,-1
47854,důtka,-1
47874,vytýkat,-1
47877,výtka,-1
47878,výčitka,-1
47879,špatná,-1
47882,vyčítavý,-1
47883,káravý,-1
47885,výčitek,-1
47887,káravě,-1
47888,vyčítavě,-1
47890,odsoudit,-1
47893,zapudit,-1
47896,vypovědět,-1
47903,neuznání,-1
47904,nepřijetí,-1
47920,neslučitelný,-1
47937,odpuzovat,-1
47940,odrazit,-1
47947,odpudivý,-1
47949,hnusně,-1
47950,odpudivě,-1
47952,dobrou,1
47953,pověstí,1
47971,zachránit,1
47972,vysvobodit,1
47973,osvobodit,1
47976,záchrana,1
47978,nesnášet,-1
47983,dotčený,-1
47984,rozhořčený,-1
47986,roztrpčený,-1
47992,roztrpčení,-1
47993,popuzení,-1
47994,vztek,-1
47999,výhrada,-1
48001,zamluvení,-1
48005,rezignovaný,-1
48015,vzdor,-1
48025,odporující,-1
48026,vzdorující,-1
48029,rezistentní,-1
48030,odpůrce,-1
48066,odhodlanost,1
48067,odhodlaný,1
48069,rozhodnutý,1
48074,rozezvučet se,1
48075,rozeznít se,1
48076,zvučný,1
48082,nápaditý,1
48083,vynalézavý,1
48084,důvtipný,1
48154,respektovat,1
48160,respekt,1
48165,respektování,1
48166,dodržování,1
48172,poctít,1
48174,návštěvou,1
48175,navštívit,1
48179,rozloučit se,1
48191,obstojný,1
48194,ucházející,1
48197,uctivě,1
48198,zdvořile,1
48199,oddech,1
48201,krátkodobý,1
48204,úleva,1
48206,oslnivý,1
48208,zářící,1
48210,zodpovědnost,1
48212,závazky,1
48213,zodpovědný,1
48214,zodpovídat se,1
48216,zodpovědně,1
48223,vstřícný,1
48224,uklidňující,1
48225,utišující,1
48229,nepokojný,-1
48230,netrpělivý,-1
48231,neposedný,-1
48233,nepokoj,-1
48239,restaurace,1
48243,vrátit,1
48244,ozdravit,1
48257,sebeovládání,1
48260,omezování,-1
48266,omezený,-1
48267,nepřístupný,-1
48268,vyhrazený,-1
48274,restrikce,-1
48276,omezující,-1
48277,restriktivní,-1
48284,protiúder,-1
48286,protiopatření,-1
48287,odvetný,-1
48288,zpomalovat,-1
48291,opozdit,-1
48292,dement,-1
48293,debil,-1
48306,uchýlit se,-1
48309,poradit,-1
48335,ústup,-1
48336,stažení,-1
48386,požitek,1
48387,těšit se,1
48388,hýřit,1
48389,veselit se,1
48390,hýření,1
48391,radovánky,1
48393,oslavy,1
48399,zjevení,-1
48416,pomstě,-1
48426,zbožná,1
48427,úcta,1
48430,úctu,1
48432,zbožný,1
48434,uctivý,1
48436,zbožnou,1
48438,zbožně,1
48444,oživení,1
48446,nové,1
48455,vzkřísit,1
48462,proklínat,-1
48471,odvolat,-1
48472,nectít,-1
48475,nepřiznání,-1
48480,vzepření,-1
48482,vzbouření,-1
48484,vzbouřit se,-1
48485,povstat,-1
48486,budit,-1
48503,převrat(ná,-1
48506,zhnusení,-1
48508,hnusu,-1
48509,odpor,-1
48510,odtažení,-1
48512,ucuknutí,-1
48514,výnos,1
48515,výhody,1
48517,odměnit,1
48534,vyplácející,1
48537,ohodnocený,1
48538,výnosný,1
48541,nadšeně,1
48552,řeči,-1
48553,krásné,1
48555,rétorika,-1
48556,řečnické,-1
48557,umění,-1
48562,řečnický,-1
48563,rétorický,-1
48564,květnatý,1
48590,chuťově,1
48593,úrodný,1
48601,sytý,1
48607,bohatě,1
48610,bohatost,1
48611,vydatnost,1
48612,bohatství,1
48615,sytost,1
48616,pronikavost,1
48617,zbavit,-1
48623,zbavit se,-1
48637,směšně,-1
48639,legračně,1
48641,hojný,1
48672,neshody,-1
48677,rozestoupit se,-1
49022,charakterní,1
49025,poctivě,1
49028,poctivost,1
49030,charakternost,1
49032,právoplatný,1
49039,zasloužený,1
49040,spravedlivý,1
49045,právoplatně,1
49049,oprávněně,1
49050,právem,1
49172,korektní,1
49174,náležitý,1
49178,nejvhodnější,1
49179,ideální,1
49181,nefalšovaný,1
49194,korektně,1
49239,napravit se,1
49244,spravit se,1
49247,srovnat se,1
49251,vydařit se,1
49259,pravá,1
49263,správně,1
49267,zásluze,1
49268,zaslouženě,1
49280,OK,1
49289,rigidní,-1
49293,úskalí,-1
49295,těžkosti,-1
49298,nekompromisnost,-1
49299,drsnost,-1
49307,puntičkářský,-1
49310,nervy,-1
49315,dopálený,-1
49316,zralý,1
49317,dozrálý,1
49319,baculatý,1
49359,risk,1
49363,risknout,1
49372,nebezpečí,-1
49376,hazardní,-1
49390,soupeř,-1
49392,protivník,-1
49393,rival,-1
49400,konkurovat,-1
49401,soupeřící,-1
49404,rivalita,-1
49405,řevnivost,-1
49411,překážka,-1
49419,skalnatý,-1
49422,neoblomný,-1
49444,dareba,-1
49446,škodící,-1
49462,milostný,1
49466,romantik,1
49469,romanticky,1
49470,milostně,1
49471,idealizovat,1
49472,zdravě,1
49474,růžový,1
49475,narůžovělý,1
49476,slibný,1
49477,nadějný,1
49486,shnít,-1
49487,rozkládat se,-1
49488,trouchnivět,-1
49489,kazit se,-1
49490,zahnívat,-1
49491,hniloba,-1
49494,shnilý,-1
49496,ztrouchnivělý,-1
49501,svinský,-1
49502,prohnilý,-1
49509,obávaný,-1
49525,drsných,-1
49528,odpadky,-1
49532,hovadina,-1
49533,nesmysl,-1
49535,nevalný,-1
49537,znevažovat,-1
49542,drzý,-1
49552,želet,-1
49553,násilník,-1
49554,gauner,-1
49555,chuligán,-1
49556,prohrábnout,-1
49559,podráždit,-1
49563,naštvat,-1
49564,namíchnout,-1
49599,mizinu,-1
49600,krach,-1
49601,úpadek,1
49603,zničení,-1
49605,zřícenina,-1
49606,rozvaliny,-1
49607,ruina,-1
49609,troskách,-1
49613,ničivý,-1
49614,destruktivní,-1
49615,zhoubný,-1
49625,hřmot,-1
49626,burácení,-1
49627,hukot,-1
49628,kručení,-1
49649,zvěst,-1
49650,fáma,-1
49651,drby,-1
49652,rozcuchat,-1
49655,pomačkat,-1
49656,zmuchlat,-1
49660,upadající,-1
49661,útlum,-1
49662,utlumení,-1
49669,splašený,-1
49670,uprchlík,-1
49671,utečenec,-1
49674,útěku,-1
49691,kýla,-1
49692,natržení,-1
49693,přetržení,-1
49697,natrhnout se,-1
49700,kýlu,-1
49701,ztrhat se,-1
49705,rezavý,-1
49706,zrezavělý,-1
49707,pozapomenutý,-1
49711,zrzavý,-1
49714,nemilosrdný,-1
49718,nemilosrdně,-1
49721,sabotovat,-1
49722,záměrně,-1
49724,sabotáž,-1
49725,sabotérský,-1
49727,posvátný,1
49733,nedotknutelný,1
49737,obětovat,-1
49739,obětování,-1
49758,směšný,-1
49759,trapný,-1
49763,porucha,-1
49764,zarmoutit,-1
49765,rozesmutnit,-1
49766,sklíčit,-1
49769,sklíčeně,-1
49773,žal,-1
49780,chráněný,1
49784,zaručený,1
49786,pohodlný,1
49787,nenáročný,1
49793,dobrých,1
49796,bezpečný,1
49797,neriskovat,-1
49802,jistotu,1
49815,prohýbat se,-1
49817,prověšený,-1
49818,prověsit se,-1
49820,svěšený,-1
49822,ochabovat,-1
49823,oslabovat,-1
49827,prozíravost,1
49829,mudrc,1
49831,prozíravý,1
49832,uvážlivý,1
49835,pelyněk,-1
49837,uvážlivě,1
49839,svatá,1
49840,světec,1
49842,svatořečit,1
49843,dobrota,1
49849,svatý,1
49855,chlípný,-1
49856,obscénní,-1
49857,slintat,1
49862,pozdravit,1
49865,uznání,1
49869,pozdrav,1
49872,pocty,1
49874,spása,1
49875,spasení,1
49880,svatouškovský,-1
49882,farizejský,-1
49886,svatého,1
49889,požehnání,1
49890,schválit,1
49891,svolit,1
49892,sankcionovat,-1
49894,schválení,1
49898,sankce,-1
49899,postih,-1
49900,posvátnost,1
49901,svatost,1
49902,nedotknutelnost,1
49913,útočiště,1
49916,rezervace,1
49919,posvátné,1
49921,svatyně,1
49922,svatostánek,1
49925,naděje,1
49930,příčetný,-1
49939,příčetnost,-1
49944,rozumnost,1
49948,stáčet,-1
49952,blbeček,-1
49953,hňup,-1
49956,zákop,-1
49957,sapa,-1
49958,sarkasmus,-1
49967,cynicky,-1
49969,jízlivou,-1
49970,ironií,-1
49971,satirický,-1
49972,posměšný,-1
49974,satirizovat,-1
49975,zesměšňovat,-1
49982,spokojenost,1
49983,satisfakce,1
49984,zadostiučinění,1
49985,kompenzace,1
49986,uspokojivě,1
49988,uspokojivý,1
49991,uspokojit,1
49992,uspokojovat,1
49993,přesvědčit,1
49995,splňovat,1
49996,uspokojující,1
49997,uspokojení,1
50063,surově,-1
50065,divokost,-1
50068,barbarství,-1
50073,neurvalý,-1
50076,divoch,-1
50077,surovec,-1
50078,primitiv,-1
50079,potrhat,-1
50080,pokousat,-1
50082,kritizovat,-1
50084,vychutnávat,1
50093,znalý,1
50096,rozumět,1
50122,pohoršující,-1
50127,skandál,-1
50128,klevety,-1
50130,klepy,-1
50137,odbýt,-1
50138,škudlit,-1
50141,obětní,-1
50144,obětního,-1
50146,svalit,-1
50148,vinu,-1
50150,obvinit,-1
50173,nedostatkový,-1
50176,stěží,-1
50185,vystrašit,-1
50190,panika,-1
50195,poděsit,-1
50204,polekaný,-1
50205,vyplašený,-1
50208,smrti,-1
50211,bojící,-1
50223,hrozivě,-1
50232,šrám,-1
50234,zjizvený,-1
50235,zjizvit,-1
50252,zničující,-1
50257,malebný,1
50258,pohledný,1
50260,vyhlídkový,1
50261,skýtající,1
50262,krásnou,1
50263,vyhlídku,1
50264,scénický,1
50278,projekt,-1
50279,intriky,-1
50280,úklady,-1
50283,intrikovat,-1
50284,pletichařit,-1
50285,kout,-1
50287,intrikaření,-1
50288,pletichaření,-1
50289,pletichářský,-1
50290,intrikánský,-1
50292,pikle,-1
50300,legraci,1
50303,zhltnout,-1
50304,vynadat,-1
50306,spílat,-1
50312,vynadání,-1
50313,vyhubování,-1
50314,nadávání,-1
50321,spalující,-1
50322,sžíravý,-1
50324,pohrdání,-1
50325,despekt,-1
50326,opovrhovat,-1
50327,pohrdat,-1
50328,pohrdavý,-1
50329,opovržlivý,-1
50330,pohrdající,-1
50334,pohrdáním,-1
50335,mizera,-1
50339,metla,-1
50340,pohroma,-1
50341,mor,-1
50342,karabáč,-1
50343,důtky,-1
50347,krutě,-1
50348,ztrestat,-1
50354,zamračit se,-1
50356,zamračený,-1
50358,zamračení,-1
50398,řev,-1
50399,zaskřípění,-1
50402,píchačka,-1
50403,herka,-1
50404,bachař,-1
50407,zmačkat,-1
50408,zkřivit,-1
50421,poctivý,1
50422,zásadový,1
50445,lůza,-1
50447,spodina,-1
50454,zkušený,1
50455,okořeněný,1
50456,vyzrálý,1
50461,méněcenný,-1
50470,tajnůstkářský,-1
50473,zabezpečit,1
50478,zabezpečený,1
50479,zajištěný,1
50487,bezpečně,1
50502,bezpečnost,1
50505,záruka,1
50506,zajištění,1
50508,cenné,1
50512,bezpečí,1
50514,bezpečnosti,1
50515,sedavý,-1
50521,přitažlivý,1
50542,nemoci,-1
50561,výběrový,1
50564,výběru,1
50588,odsouzený,-1
50590,nezdaru,-1
50594,sobě,-1
50596,odepsaný,-1
50597,sebezničující,-1
50601,sebeurčení,1
50622,prospěchářství,-1
50626,sebeúcta,1
50632,sebeuspokojení,1
50633,samolibost,-1
50639,soběstačnost,1
50640,soběstačný,1
50644,sobecky,-1
50645,egoisticky,-1
50646,egocentricky,-1
50647,sobectví,-1
50648,egoismus,-1
50649,zdání,-1
50653,senilní,-1
50664,smyslový,1
50667,senzačně,1
50669,senzací,1
50670,smyslově,1
50744,vycítit,1
50748,smyslu,1
50762,rozumu,1
50779,znatelný,1
50780,vnímatelný,1
50781,smysly,1
50790,delikátní,1
50793,vnímavě,1
50798,vnímavost,1
50816,přílišná,-1
50819,přecitlivěle,-1
50820,cítění,1
50824,nostalgie,1
50830,nerušený,1
50833,závažný,-1
50847,závažnost,-1
50848,otroctví,-1
50849,poddanství,-1
50850,nevolnictví,-1
50852,břemeno,-1
50856,zaplatit,1
50858,domluvený,1
50866,uvelebit se,1
50871,sednout,1
50872,rozhostit se,1
50894,past,-1
50899,odseknout,-1
50900,urvat,-1
50902,přervat se,-1
50905,zpřetrhat,-1
50918,kritický,-1
50928,vážnost,-1
50929,kritičnost,-1
50930,přísnost,-1
50933,strohost,-1
50937,omšelý,-1
50938,zchátralý,-1
50939,ošuntělý,-1
50940,otrhaný,-1
50946,šero,-1
50949,pověsit se,-1
50950,stínový,-1
50951,potemnělý,-1
50952,šerý,-1
50959,stinný,-1
50962,stínu,-1
50969,zatřepat,-1
50970,zalomcovat,-1
50973,otřepat se,-1
50974,otřást se,-1
50976,klepat se,-1
50979,setřást,-1
50980,otřepat,-1
50984,zatřesení,-1
50985,zalomcování,-1
50986,zatřepání,-1
50990,třas,-1
50993,spravedlivé,1
50998,slavného,-1
50999,potřást,-1
51012,rozechvělý,-1
51021,bouda,-1
51022,švindl,-1
51023,padělek,-1
51024,napodobenina,-1
51025,přetvářka,-1
51026,faleš,-1
51028,předstíraný,-1
51030,naoko,-1
51031,fingovat,-1
51032,předstírat,-1
51033,simulovat,-1
51034,binec,-1
51036,nepořádek,-1
51037,jatka,-1
51038,šourat se,-1
51039,vléci,-1
51041,vláčet se,-1
51052,stud,-1
51053,ostuda,-1
51054,hanba,-1
51056,smůla,-1
51058,ostudu,-1
51059,zostudit,-1
51060,Styďte,-1
51065,ostudný,-1
51066,hanebný,-1
51067,zavrženíhodný,-1
51071,ostudně,-1
51072,hanebně,-1
51073,zavrženíhodně,-1
51074,nestoudný,-1
51075,nestydatý,-1
51076,nemravný,-1
51077,nestydatě,-1
51078,nemravně,-1
51081,podvodný,-1
51082,spekulant,-1
51089,úsečný,-1
51090,řízný,-1
51095,šik,-1
51105,podrazník,-1
51106,podvodník,-1
51115,ráně,-1
51117,nejobtížnější,-1
51123,zřetelně,-1
51127,rozletět se,-1
51134,střepy,-1
51171,útulek,1
51174,schovat se,1
51175,chránit,1
51176,schovávat,1
51182,ochránit,1
51186,mihotat se,1
51188,tetelit se,1
51190,tetelení,1
51194,mihotání,1
51195,mihotající,1
51200,lesknout se,1
51203,naleštit,1
51211,lesknoucí,1
51213,zářivý,1
51216,utéct,-1
51217,utíkat,-1
51219,flákač,-1
51222,ztroskotaná,-1
51226,ztroskotat,-1
51227,zatřást se,-1
51229,roztřást se,-1
51231,třes,-1
51232,třesavka,-1
51233,mrazení,-1
51234,(v,-1
51236,tříska,-1
51238,střep,-1
51240,rozbít,-1
51280,leknutí,-1
51281,úlek,-1
51282,náraz,-1
51291,otřást,-1
51292,pobouřit,-1
51293,pohoršit,-1
51297,šokující,-1
51298,otřesný,-1
51299,skandální,-1
51303,šokujícím,-1
51305,otřesně,-1
51306,skandálně,-1
51309,fušerský,-1
51311,odfláknutý,-1
51317,trhané,-1
51320,brak,-1
51336,nedokonalost,-1
51337,krátkozraký,-1
51400,konfrontace,-1
51401,utkání,-1
51406,souboj,-1
51424,rozsekat,-1
51426,rozervat,-1
51427,rozřezat,-1
51428,skartovat,-1
51430,cáry,-1
51432,roztrhat,-1
51434,cucky,-1
51435,ztrhat,-1
51436,rozcupovat,-1
51438,semetrika,-1
51439,fúrie,-1
51440,megera,-1
51445,vypočítavý,-1
51448,mazaně,1
51450,chytrost,1
51451,bystrost,1
51452,mazanost,1
51454,zakřičet,-1
51455,zaječení,-1
51456,vřískot,-1
51457,jekot,-1
51469,ječivý,-1
51477,zaječet,-1
51479,ječivě,-1
51480,scvrknout se,-1
51481,seschnout,-1
51493,rubáš,-1
51495,háv,-1
51506,pokrčit,-1
51508,pokrčení,-1
51512,vyhýbat se,-1
51513,stranit se,-1
51515,stydlivý,-1
51517,bát se,-1
51518,stydět se,-1
51527,stydlivost,-1
51530,chorý,-1
51533,(se,-1
51534,cítící),-1
51537,zuby,-1
51539,znechucený,-1
51540,nemocní,-1
51541,šavle,-1
51544,šavli,-1
51545,poštvat,-1
51546,znechutit,-1
51547,onemocnět,-1
51550,neduživý,-1
51562,odporně,-1
51563,ohavně,-1
51564,nechutně,-1
51565,nemoc,-1
51566,choroba,-1
51568,nevolnost,-1
51571,zvracení,-1
51582,upustit,-1
51586,obležení,-1
51587,obléhání,-1
51588,obklíčení,-1
51590,obléhat,-1
51591,obklíčit,-1
51628,výmluvný,1
51632,významnost,1
51633,znamenat,1
51648,pošetilý,-1
51649,bláznivý,-1
51651,moula,-1
51673,snadný,1
51674,prostoduchý,-1
51676,léčivá,1
51679,jednoduchost,1
51681,zjednodušit,1
51690,jednoduše,1
51697,hřích,-1
51698,zhřešit,-1
51705,trestuhodný,-1
51710,předstírání,-1
51712,srdečným,1
51717,upřímnost,1
51727,zlověstný,-1
51730,dobrého,1
51731,nevěštící,-1
51742,skličující,-1
51743,potopení,-1
51744,potápění,-1
51746,klesání,-1
51755,kostra,-1
51759,kostlivce,-1
51770,skeptický,-1
51771,pochybovačný,-1
51777,skepticismus,-1
51778,skepse,-1
51780,útržkovitý,-1
51784,neúplný,-1
51787,dovednost,1
51789,odborně,1
51794,odborný,1
51795,kvalifikovaný,1
51802,šikovný,1
51803,obratný,1
51808,sporý,-1
51820,lekavý,-1
51821,vylekaný,-1
51822,rozpustilý,-1
51824,skrývat se,-1
51825,schovávat se,-1
51826,choulit se,1
51831,špičku,1
51834,nevytížený,-1
51837,laxní,-1
51838,flákat se,-1
51839,ulívat,-1
51841,nepracovat,-1
51845,laxně,-1
51863,pomlouvačný,-1
51864,nactiutrhačný,-1
51865,hanlivý,-1
51874,očerňování,-1
51875,hanobení,-1
51878,pomluvy,-1
51883,facku,-1
51884,pohodit,-1
51887,facka,-1
51891,políček,-1
51908,rozříznout,-1
51909,rozseknout,-1
51910,pořezat,-1
51911,proříznout,-1
51912,seknout,-1
51914,radikálně,-1
51918,řez,-1
51919,říznutí,-1
51920,řezná,-1
51951,pozabíjet,-1
51952,povraždit,-1
51953,zmasakrovat,-1
51954,porážet,-1
51955,povraždění,-1
51956,vyvraždění,-1
51957,pozabíjení,-1
51958,porážka,-1
51959,porážení,-1
51969,otročit,-1
51973,mezek,-1
51974,otrok,-1
51982,řídký,-1
51983,lesklý,1
52038,přehlížet,-1
52040,přezírat,-1
52042,ignorování,-1
52043,znevažování,-1
52048,žádném,-1
52052,nepatrně,-1
52068,útlý,1
52069,mizivý,-1
52071,hubnout,1
52074,omezovat,-1
52075,snižovat,1
52076,zeštíhlit,1
52077,sliz,-1
52079,lepkavé,-1
52080,bláto,-1
52083,slizem,-1
52084,ledabylý,-1
52085,nedbalý,-1
52086,nepořádný,-1
52087,lajdácký,-1
52088,odbytý,-1
52089,sentimentální,-1
52090,přeslazený,-1
52091,rozbředlý,-1
52092,ledabyle,-1
52093,nedbale,-1
52094,nepořádně,-1
52095,lenost,-1
52096,nečinnost,-1
52097,lenochod,-1
52099,lenivý,-1
52120,loudavě,-1
52123,zdlouhavý,-1
52124,vleklý,-1
52126,zpožděním,-1
52127,opožděně,-1
52128,liknavě,-1
52130,pozadu,-1
52131,neukvapený,-1
52139,slimák,-1
52144,střela,-1
52149,líný,-1
52150,vlekoucí,-1
52165,propadnout se,-1
52166,žuchnout,-1
52168,sesout se,-1
52170,pokles,-1
52171,propad,-1
52172,krize,-1
52173,deprese,-1
52177,mumlat,-1
52179,pomluvit,-1
52180,očernit,-1
52181,potutelný,-1
52203,plesknout,-1
52207,herák,-1
52209,pusa,1
52211,zamlaskat,-1
52270,vkusný,1
52271,apartní,1
52272,chytrý,1
52273,bystrý,1
52281,deprimovaný,-1
52285,smetánka,1
52289,pohotově,1
52290,rázně,1
52292,vkusně,1
52306,rozbít se,-1
52307,roztříštit se,-1
52308,rozmlátit,-1
52310,probourat se,-1
52311,vyrazit,-1
52312,třísknout,-1
52315,trhák,-1
52316,bouračka,-1
52317,smeč,-1
52319,pomazat,-1
52323,mastná,-1
52325,šmouha,-1
52326,mastnota,-1
52327,pomluva,-1
52328,očernění,-1
52330,stěr,-1
52335,pach,-1
52336,vůně,1
52337,aroma,1
52343,vůni,1
52366,usmát se,1
52367,usmívat se,1
52374,rozesmátý,1
52376,sluníčko,1
52379,úsměv,1
52380,usměvavý,1
52381,usmívající,1
52383,usměvavě,1
52385,úsměvem,1
52386,zblázněný,1
52388,zamilovaný,1
52389,zabouchnutý,1
52391,uchvácený,1
52397,zástěrka,-1
52398,kamufláž,-1
52400,kouřová,-1
52408,hladký,1
52410,vyhladit,1
52411,uhladit,1
52417,ulehčit,1
52420,uhasit,-1
52428,kouř,-1
52429,mračno,-1
52431,doutnat,-1
52432,samolibý,-1
52433,namyšlený,-1
52435,samolibě,-1
52436,namyšleně,-1
52437,domýšlivě,-1
52438,smítko,-1
52439,saze,-1
52441,sazemi,-1
52449,oplzlý,-1
52450,necudný,-1
52452,smyčka,-1
52457,lapit,-1
52463,zuřivě,-1
52464,zavrčet,-1
52465,zavrčení,-1
52466,spleť,-1
52467,změť,-1
52471,chňapnout,-1
52474,unést,-1
52478,útržek,-1
52491,proklouznout,-1
52492,tajně,-1
52495,donašeč,-1
52496,práskač,-1
52500,potměšilý,-1
52502,úskočný,-1
52519,ušklíbat se,-1
52524,posměšek,-1
52525,úšklebek,-1
52527,urazit,-1
52529,ostentativně,-1
52530,ignorovat,-1
52531,pohrdavě,-1
52533,urážka,-1
52535,přehlížení,-1
52536,shození,-1
52620,zavzlykat,-1
52621,vzlyknutí,-1
52622,zavzlykání,-1
52640,vystřízlivět,-1
52643,nutící,-1
52645,vážnému,-1
52651,vystřízlivění,-1
52654,družný,1
